User_ID (FK),Type_user,MainCluster_ID,MainCluster_Description
48800,free,1,Hibernating
48802,free,1,Hibernating
48807,free,1,Hibernating
48808,free,1,Hibernating
48822,free,1,Hibernating
48826,free,1,Hibernating
48835,free,1,Hibernating
48840,free,1,Hibernating
48841,free,1,Hibernating
48866,free,1,Hibernating
48890,free,1,Hibernating
48891,free,1,Hibernating
48892,free,1,Hibernating
48905,free,1,Hibernating
48909,free,1,Hibernating
48914,free,1,Hibernating
48923,free,1,Hibernating
48924,free,1,Hibernating
48933,free,1,Hibernating
48935,free,1,Hibernating
48938,free,1,Hibernating
48944,free,1,Hibernating
48948,free,1,Hibernating
48968,free,1,Hibernating
48979,free,1,Hibernating
48989,free,1,Hibernating
48999,free,1,Hibernating
49021,free,1,Hibernating
49022,free,1,Hibernating
49027,free,1,Hibernating
49028,free,1,Hibernating
49032,free,1,Hibernating
49034,free,1,Hibernating
49041,free,1,Hibernating
49042,free,1,Hibernating
49060,free,1,Hibernating
49063,free,1,Hibernating
49072,free,1,Hibernating
49078,free,1,Hibernating
49081,free,1,Hibernating
49092,free,1,Hibernating
49096,free,1,Hibernating
49101,free,1,Hibernating
49108,free,1,Hibernating
49113,free,1,Hibernating
49118,free,1,Hibernating
49132,free,1,Hibernating
49144,free,1,Hibernating
49147,free,1,Hibernating
49161,free,1,Hibernating
49165,free,1,Hibernating
49190,free,1,Hibernating
49191,free,1,Hibernating
49199,free,1,Hibernating
49205,free,1,Hibernating
49206,free,1,Hibernating
49215,free,1,Hibernating
49219,free,1,Hibernating
49229,free,1,Hibernating
49230,free,1,Hibernating
49257,free,1,Hibernating
49277,free,1,Hibernating
49283,free,1,Hibernating
49291,free,1,Hibernating
49297,free,1,Hibernating
49298,free,1,Hibernating
49305,free,1,Hibernating
49318,free,1,Hibernating
49327,free,1,Hibernating
49337,free,1,Hibernating
49355,free,1,Hibernating
49363,free,1,Hibernating
49368,free,1,Hibernating
49369,free,1,Hibernating
49375,free,1,Hibernating
49390,free,1,Hibernating
49391,free,1,Hibernating
49413,free,1,Hibernating
49415,free,1,Hibernating
49419,free,1,Hibernating
49435,free,1,Hibernating
49444,free,1,Hibernating
49447,free,1,Hibernating
49449,free,1,Hibernating
49453,free,1,Hibernating
49470,free,1,Hibernating
49471,free,1,Hibernating
49491,free,1,Hibernating
49498,free,1,Hibernating
49499,free,1,Hibernating
49501,free,1,Hibernating
49502,free,1,Hibernating
49504,free,1,Hibernating
49507,free,1,Hibernating
49508,free,1,Hibernating
49515,free,1,Hibernating
49520,free,1,Hibernating
49524,free,1,Hibernating
49535,free,1,Hibernating
49545,free,1,Hibernating
49553,free,1,Hibernating
49557,free,1,Hibernating
49559,free,1,Hibernating
49574,free,1,Hibernating
49578,free,1,Hibernating
49595,free,1,Hibernating
49599,free,1,Hibernating
49600,free,1,Hibernating
49605,free,1,Hibernating
49611,free,1,Hibernating
49613,free,1,Hibernating
49614,free,1,Hibernating
49616,free,1,Hibernating
49623,free,1,Hibernating
49629,free,1,Hibernating
49630,free,1,Hibernating
49632,free,1,Hibernating
49634,free,1,Hibernating
49645,free,1,Hibernating
49649,free,1,Hibernating
49656,free,1,Hibernating
49664,free,1,Hibernating
49672,free,1,Hibernating
49678,free,1,Hibernating
49680,free,1,Hibernating
49684,free,1,Hibernating
49689,free,1,Hibernating
49699,free,1,Hibernating
49700,free,1,Hibernating
49715,free,1,Hibernating
49719,free,1,Hibernating
49730,free,1,Hibernating
49731,free,1,Hibernating
49742,free,1,Hibernating
49746,free,1,Hibernating
49764,free,1,Hibernating
49767,free,1,Hibernating
49769,free,1,Hibernating
49771,free,1,Hibernating
49788,free,1,Hibernating
49789,free,1,Hibernating
49801,free,1,Hibernating
49805,free,1,Hibernating
49817,free,1,Hibernating
49818,free,1,Hibernating
49822,free,1,Hibernating
49824,free,1,Hibernating
49825,free,1,Hibernating
49829,free,1,Hibernating
49830,free,1,Hibernating
49841,free,1,Hibernating
49846,free,1,Hibernating
49852,free,1,Hibernating
49857,free,1,Hibernating
49859,free,1,Hibernating
49868,free,1,Hibernating
49874,free,1,Hibernating
49879,free,1,Hibernating
49890,free,1,Hibernating
49900,free,1,Hibernating
49901,free,1,Hibernating
49905,free,1,Hibernating
49932,free,1,Hibernating
49935,free,1,Hibernating
49944,free,1,Hibernating
49951,free,1,Hibernating
49954,free,1,Hibernating
49957,free,1,Hibernating
49968,free,1,Hibernating
49970,free,1,Hibernating
49982,free,1,Hibernating
49984,free,1,Hibernating
49988,free,1,Hibernating
49991,free,1,Hibernating
49992,free,1,Hibernating
49998,free,1,Hibernating
50009,free,1,Hibernating
50018,free,1,Hibernating
50026,free,1,Hibernating
50042,free,1,Hibernating
50053,free,1,Hibernating
50058,free,1,Hibernating
50065,free,1,Hibernating
50070,free,1,Hibernating
50071,free,1,Hibernating
50082,free,1,Hibernating
50086,free,1,Hibernating
50095,free,1,Hibernating
50118,free,1,Hibernating
50120,free,1,Hibernating
50130,free,1,Hibernating
50137,free,1,Hibernating
50139,free,1,Hibernating
50145,free,1,Hibernating
50149,free,1,Hibernating
50152,free,1,Hibernating
50162,free,1,Hibernating
50174,free,1,Hibernating
50175,free,1,Hibernating
50181,free,1,Hibernating
50182,free,1,Hibernating
50184,free,1,Hibernating
50185,free,1,Hibernating
50191,free,1,Hibernating
50203,free,1,Hibernating
50208,free,1,Hibernating
50211,free,1,Hibernating
50214,free,1,Hibernating
50217,free,1,Hibernating
50250,free,1,Hibernating
50256,free,1,Hibernating
50266,free,1,Hibernating
50287,free,1,Hibernating
50288,free,1,Hibernating
50304,free,1,Hibernating
50311,free,1,Hibernating
50317,free,1,Hibernating
50342,free,1,Hibernating
50352,free,1,Hibernating
50367,free,1,Hibernating
50372,free,1,Hibernating
50374,free,1,Hibernating
50382,free,1,Hibernating
50388,free,1,Hibernating
50391,free,1,Hibernating
50393,free,1,Hibernating
50407,free,1,Hibernating
50411,free,1,Hibernating
50434,free,1,Hibernating
50436,free,1,Hibernating
50444,free,1,Hibernating
50461,free,1,Hibernating
50479,free,1,Hibernating
50497,free,1,Hibernating
50499,free,1,Hibernating
50503,free,1,Hibernating
50518,free,1,Hibernating
50527,free,1,Hibernating
50530,free,1,Hibernating
50533,free,1,Hibernating
50537,free,1,Hibernating
50543,free,1,Hibernating
50557,free,1,Hibernating
50559,free,1,Hibernating
50563,free,1,Hibernating
50588,free,1,Hibernating
50620,free,1,Hibernating
50624,free,1,Hibernating
50625,free,1,Hibernating
50629,free,1,Hibernating
50630,free,1,Hibernating
50632,free,1,Hibernating
50643,free,1,Hibernating
50645,free,1,Hibernating
50680,free,1,Hibernating
50705,free,1,Hibernating
50739,free,1,Hibernating
50745,free,1,Hibernating
50752,free,1,Hibernating
50753,free,1,Hibernating
50766,free,1,Hibernating
50778,free,1,Hibernating
50788,free,1,Hibernating
50801,free,1,Hibernating
50807,free,1,Hibernating
50813,free,1,Hibernating
50832,free,1,Hibernating
50839,free,1,Hibernating
50845,free,1,Hibernating
50848,free,1,Hibernating
50855,free,1,Hibernating
50881,free,1,Hibernating
50898,free,1,Hibernating
50904,free,1,Hibernating
50911,free,1,Hibernating
50916,free,1,Hibernating
50927,free,1,Hibernating
50928,free,1,Hibernating
50931,free,1,Hibernating
50937,free,1,Hibernating
50942,free,1,Hibernating
50953,free,1,Hibernating
50960,free,1,Hibernating
50970,free,1,Hibernating
50984,free,1,Hibernating
50986,free,1,Hibernating
51014,free,1,Hibernating
51025,free,1,Hibernating
51044,free,1,Hibernating
51045,free,1,Hibernating
51057,free,1,Hibernating
51069,free,1,Hibernating
51076,free,1,Hibernating
51079,free,1,Hibernating
51085,free,1,Hibernating
51089,free,1,Hibernating
51097,free,1,Hibernating
51105,free,1,Hibernating
51111,free,1,Hibernating
51129,free,1,Hibernating
51132,free,1,Hibernating
51160,free,1,Hibernating
51162,free,1,Hibernating
51174,free,1,Hibernating
51176,free,1,Hibernating
51180,free,1,Hibernating
51181,free,1,Hibernating
51203,free,1,Hibernating
51228,free,1,Hibernating
51231,free,1,Hibernating
51232,free,1,Hibernating
51240,free,1,Hibernating
51257,free,1,Hibernating
51269,free,1,Hibernating
51279,free,1,Hibernating
51280,free,1,Hibernating
51288,free,1,Hibernating
51290,free,1,Hibernating
51294,free,1,Hibernating
51304,free,1,Hibernating
51310,free,1,Hibernating
51325,free,1,Hibernating
51329,free,1,Hibernating
51331,free,1,Hibernating
51337,free,1,Hibernating
51360,free,1,Hibernating
51380,free,1,Hibernating
51386,free,1,Hibernating
51401,free,1,Hibernating
51419,free,1,Hibernating
51429,free,1,Hibernating
51430,free,1,Hibernating
51437,free,1,Hibernating
51442,free,1,Hibernating
51466,free,1,Hibernating
51491,free,1,Hibernating
51497,free,1,Hibernating
51511,free,1,Hibernating
51516,free,1,Hibernating
51517,free,1,Hibernating
51536,free,1,Hibernating
51553,free,1,Hibernating
51554,free,1,Hibernating
51566,free,1,Hibernating
51572,free,1,Hibernating
51576,free,1,Hibernating
51591,free,1,Hibernating
51597,free,1,Hibernating
51614,free,1,Hibernating
51628,free,1,Hibernating
51651,free,1,Hibernating
51655,free,1,Hibernating
51662,free,1,Hibernating
51665,free,1,Hibernating
51671,free,1,Hibernating
51679,free,1,Hibernating
51684,free,1,Hibernating
51699,free,1,Hibernating
51709,free,1,Hibernating
51710,free,1,Hibernating
51717,free,1,Hibernating
51727,free,1,Hibernating
51736,free,1,Hibernating
51742,free,1,Hibernating
51756,free,1,Hibernating
51762,free,1,Hibernating
51764,free,1,Hibernating
51771,free,1,Hibernating
51772,free,1,Hibernating
51773,free,1,Hibernating
51788,free,1,Hibernating
51799,free,1,Hibernating
51849,free,1,Hibernating
51868,free,1,Hibernating
51896,free,1,Hibernating
51902,free,1,Hibernating
51909,free,1,Hibernating
51913,free,1,Hibernating
51936,free,1,Hibernating
51954,free,1,Hibernating
51957,free,1,Hibernating
51977,free,1,Hibernating
51986,free,1,Hibernating
51996,free,1,Hibernating
52014,free,1,Hibernating
52017,free,1,Hibernating
52022,free,1,Hibernating
52024,free,1,Hibernating
52050,free,1,Hibernating
52056,free,1,Hibernating
52065,free,1,Hibernating
52085,free,1,Hibernating
52090,free,1,Hibernating
52095,free,1,Hibernating
52099,free,1,Hibernating
52103,free,1,Hibernating
52124,free,1,Hibernating
52132,free,1,Hibernating
52135,free,1,Hibernating
52139,free,1,Hibernating
52146,free,1,Hibernating
52150,free,1,Hibernating
52156,free,1,Hibernating
52162,free,1,Hibernating
52164,free,1,Hibernating
52165,free,1,Hibernating
52175,free,1,Hibernating
52176,free,1,Hibernating
52196,free,1,Hibernating
52205,free,1,Hibernating
52217,free,1,Hibernating
52242,free,1,Hibernating
52243,free,1,Hibernating
52249,free,1,Hibernating
52252,free,1,Hibernating
52258,free,1,Hibernating
52277,free,1,Hibernating
52291,free,1,Hibernating
52307,free,1,Hibernating
52315,free,1,Hibernating
52327,free,1,Hibernating
52338,free,1,Hibernating
52366,free,1,Hibernating
52387,free,1,Hibernating
52391,free,1,Hibernating
52397,free,1,Hibernating
52406,free,1,Hibernating
52411,free,1,Hibernating
52429,free,1,Hibernating
52433,free,1,Hibernating
52442,free,1,Hibernating
52447,free,1,Hibernating
52468,free,1,Hibernating
52482,free,1,Hibernating
52486,free,1,Hibernating
52496,free,1,Hibernating
52507,free,1,Hibernating
52519,free,1,Hibernating
52523,free,1,Hibernating
52529,free,1,Hibernating
52546,free,1,Hibernating
52557,free,1,Hibernating
52610,free,1,Hibernating
52624,free,1,Hibernating
52639,free,1,Hibernating
52648,free,1,Hibernating
52651,free,1,Hibernating
52654,free,1,Hibernating
52665,free,1,Hibernating
52668,free,1,Hibernating
52670,free,1,Hibernating
52676,free,1,Hibernating
52701,free,1,Hibernating
52711,free,1,Hibernating
52726,free,1,Hibernating
52763,free,1,Hibernating
52766,free,1,Hibernating
52793,free,1,Hibernating
52807,free,1,Hibernating
52809,free,1,Hibernating
52812,free,1,Hibernating
52828,free,1,Hibernating
52829,free,1,Hibernating
52833,free,1,Hibernating
52855,free,1,Hibernating
52937,free,1,Hibernating
52944,free,1,Hibernating
52974,free,1,Hibernating
52986,free,1,Hibernating
52992,free,1,Hibernating
53022,free,1,Hibernating
53031,free,1,Hibernating
53036,free,1,Hibernating
53038,free,1,Hibernating
53076,free,1,Hibernating
53083,free,1,Hibernating
53107,free,1,Hibernating
53137,free,1,Hibernating
53142,free,1,Hibernating
53145,free,1,Hibernating
53175,free,1,Hibernating
53185,free,1,Hibernating
53189,free,1,Hibernating
53223,free,1,Hibernating
53226,free,1,Hibernating
53228,free,1,Hibernating
53229,free,1,Hibernating
53234,free,1,Hibernating
53237,free,1,Hibernating
53241,free,1,Hibernating
53245,free,1,Hibernating
53258,free,1,Hibernating
53276,free,1,Hibernating
53288,free,1,Hibernating
53295,free,1,Hibernating
53302,free,1,Hibernating
53311,free,1,Hibernating
53317,free,1,Hibernating
53330,free,1,Hibernating
53346,free,1,Hibernating
53349,free,1,Hibernating
53375,free,1,Hibernating
53408,free,1,Hibernating
53412,free,1,Hibernating
53414,free,1,Hibernating
53430,free,1,Hibernating
53431,free,1,Hibernating
53436,free,1,Hibernating
53437,free,1,Hibernating
53517,free,1,Hibernating
53541,free,1,Hibernating
53559,free,1,Hibernating
53575,free,1,Hibernating
53577,free,1,Hibernating
53608,free,1,Hibernating
53620,free,1,Hibernating
53626,free,1,Hibernating
53649,free,1,Hibernating
53650,free,1,Hibernating
53658,free,1,Hibernating
53664,free,1,Hibernating
53678,free,1,Hibernating
53714,free,1,Hibernating
53756,free,1,Hibernating
53760,free,1,Hibernating
53764,free,1,Hibernating
53767,free,1,Hibernating
53768,free,1,Hibernating
53774,free,1,Hibernating
53782,free,1,Hibernating
53815,free,1,Hibernating
53831,free,1,Hibernating
53837,free,1,Hibernating
53848,free,1,Hibernating
53865,free,1,Hibernating
53878,free,1,Hibernating
53893,free,1,Hibernating
53894,free,1,Hibernating
53934,free,1,Hibernating
53936,free,1,Hibernating
53957,free,1,Hibernating
53960,free,1,Hibernating
53976,free,1,Hibernating
54020,free,1,Hibernating
54045,free,1,Hibernating
54098,free,1,Hibernating
54101,free,1,Hibernating
54105,free,1,Hibernating
54116,free,1,Hibernating
54151,free,1,Hibernating
54165,free,1,Hibernating
54168,free,1,Hibernating
54169,free,1,Hibernating
54176,free,1,Hibernating
54181,free,1,Hibernating
54183,free,1,Hibernating
54184,free,1,Hibernating
54195,free,1,Hibernating
54201,free,1,Hibernating
54202,free,1,Hibernating
54205,free,1,Hibernating
54207,free,1,Hibernating
54226,free,1,Hibernating
54228,free,1,Hibernating
54229,free,1,Hibernating
54254,free,1,Hibernating
54299,free,1,Hibernating
54331,free,1,Hibernating
54334,free,1,Hibernating
54341,free,1,Hibernating
54343,free,1,Hibernating
54365,free,1,Hibernating
54370,free,1,Hibernating
54386,free,1,Hibernating
54395,free,1,Hibernating
54412,free,1,Hibernating
54418,free,1,Hibernating
54420,free,1,Hibernating
54445,free,1,Hibernating
54448,free,1,Hibernating
54504,free,1,Hibernating
54521,free,1,Hibernating
54522,free,1,Hibernating
54533,free,1,Hibernating
54539,free,1,Hibernating
54567,free,1,Hibernating
54595,free,1,Hibernating
54611,free,1,Hibernating
54618,free,1,Hibernating
54632,free,1,Hibernating
54643,free,1,Hibernating
54670,free,1,Hibernating
54674,free,1,Hibernating
54679,free,1,Hibernating
54685,free,1,Hibernating
54689,free,1,Hibernating
54700,free,1,Hibernating
54702,free,1,Hibernating
54722,free,1,Hibernating
54745,free,1,Hibernating
54763,free,1,Hibernating
54769,free,1,Hibernating
54778,free,1,Hibernating
54797,free,1,Hibernating
54846,free,1,Hibernating
54887,free,1,Hibernating
54963,free,1,Hibernating
54972,free,1,Hibernating
54982,free,1,Hibernating
54994,free,1,Hibernating
54997,free,1,Hibernating
55006,free,1,Hibernating
55012,free,1,Hibernating
55025,free,1,Hibernating
55082,free,1,Hibernating
55102,free,1,Hibernating
55148,free,1,Hibernating
55174,free,1,Hibernating
55196,free,1,Hibernating
55197,free,1,Hibernating
55211,free,1,Hibernating
55217,free,1,Hibernating
55246,free,1,Hibernating
55249,free,1,Hibernating
55256,free,1,Hibernating
55274,free,1,Hibernating
55281,free,1,Hibernating
55289,free,1,Hibernating
55296,free,1,Hibernating
55298,free,1,Hibernating
55303,free,1,Hibernating
55314,free,1,Hibernating
55329,free,1,Hibernating
55345,free,1,Hibernating
55367,free,1,Hibernating
55402,free,1,Hibernating
55411,free,1,Hibernating
55418,free,1,Hibernating
55428,free,1,Hibernating
55430,free,1,Hibernating
55438,free,1,Hibernating
55483,free,1,Hibernating
55527,free,1,Hibernating
55530,free,1,Hibernating
55534,free,1,Hibernating
55538,free,1,Hibernating
55542,free,1,Hibernating
55543,free,1,Hibernating
55544,free,1,Hibernating
55550,free,1,Hibernating
55556,free,1,Hibernating
55573,free,1,Hibernating
55581,free,1,Hibernating
55590,free,1,Hibernating
55595,free,1,Hibernating
55596,free,1,Hibernating
55597,free,1,Hibernating
55610,free,1,Hibernating
55611,free,1,Hibernating
55627,free,1,Hibernating
55631,free,1,Hibernating
55642,free,1,Hibernating
55661,free,1,Hibernating
55662,free,1,Hibernating
55703,free,1,Hibernating
55705,free,1,Hibernating
55711,free,1,Hibernating
55731,free,1,Hibernating
55758,free,1,Hibernating
55779,free,1,Hibernating
55812,free,1,Hibernating
55817,free,1,Hibernating
55820,free,1,Hibernating
55826,free,1,Hibernating
55829,free,1,Hibernating
55854,free,1,Hibernating
55867,free,1,Hibernating
55902,free,1,Hibernating
55903,free,1,Hibernating
55915,free,1,Hibernating
55919,free,1,Hibernating
55929,free,1,Hibernating
55955,free,1,Hibernating
55956,free,1,Hibernating
55962,free,1,Hibernating
55975,free,1,Hibernating
55996,free,1,Hibernating
56005,free,1,Hibernating
56010,free,1,Hibernating
56016,free,1,Hibernating
56029,free,1,Hibernating
56032,free,1,Hibernating
56071,free,1,Hibernating
56082,free,1,Hibernating
56094,free,1,Hibernating
56096,free,1,Hibernating
56113,free,1,Hibernating
56116,free,1,Hibernating
56120,free,1,Hibernating
56124,free,1,Hibernating
56125,free,1,Hibernating
56131,free,1,Hibernating
56186,free,1,Hibernating
56188,free,1,Hibernating
56225,free,1,Hibernating
56236,free,1,Hibernating
56248,free,1,Hibernating
56261,free,1,Hibernating
56268,free,1,Hibernating
56290,free,1,Hibernating
56295,free,1,Hibernating
56312,free,1,Hibernating
56328,free,1,Hibernating
56351,free,1,Hibernating
56355,free,1,Hibernating
56389,free,1,Hibernating
56393,free,1,Hibernating
56423,free,1,Hibernating
56484,free,1,Hibernating
56521,free,1,Hibernating
56530,free,1,Hibernating
56551,free,1,Hibernating
56568,free,1,Hibernating
56574,free,1,Hibernating
56577,free,1,Hibernating
56586,free,1,Hibernating
