OrderID (PK),Transaction Date,UserID (FK),Bill Type,Total Amount
2624,2020-12-31,105267,9K,9000
11155,2020-12-02,84549,VIP,199000
11158,2020-12-02,82455,VIP,599000
11205,2020-12-03,84210,VIP,199000
2626,2020-12-31,95733,9K,9000
11141,2020-12-01,46018,VIP,199000
11218,2020-12-03,72526,VIP,599000
11241,2020-12-04,49116,VIP,199000
11157,2020-12-02,51010,VIP,199000
11187,2020-12-03,87680,VIP,159000
2630,2020-12-31,106570,9K,9000
2638,2020-12-31,86151,9K,9000
11160,2020-12-02,88391,VIP,199000
2632,2020-12-31,103431,9K,9000
2634,2020-12-31,62749,9K,9000
11162,2020-12-02,86136,VIP,199000
2636,2020-12-31,88101,9K,9000
11166,2020-12-02,59497,VIP,599000
11173,2020-12-02,88703,VIP,199000
11229,2020-12-03,89268,VIP,199000
11231,2020-12-03,89371,VIP,199000
11244,2020-12-04,77686,VIP,599000
2640,2020-12-31,62749,9K,9000
11174,2020-12-02,83063,VIP,499000
11252,2020-12-04,89561,VIP,199000
11176,2020-12-02,48182,VIP,199000
11178,2020-12-02,85886,VIP,199000
11181,2020-12-02,88822,VIP,199000
11195,2020-12-03,86541,VIP,199000
11190,2020-12-03,83605,VIP,499000
11198,2020-12-03,88959,VIP,159000
11203,2020-12-03,86164,VIP,420000
11209,2020-12-03,89013,VIP,159000
11222,2020-12-03,81193,VIP,599000
11238,2020-12-04,85138,VIP,499000
11223,2020-12-03,45972,VIP,199000
11253,2020-12-04,84366,VIP,599000
11243,2020-12-04,89475,VIP,199000
11259,2020-12-04,46766,VIP,199000
11265,2020-12-04,85475,VIP,599000
11266,2020-12-04,51383,VIP,199000
11290,2020-12-04,89894,VIP,199000
11293,2020-12-04,76508,VIP,499000
11294,2020-12-04,83749,VIP,599000
11273,2020-12-04,58372,VIP,199000
11381,2020-12-06,51730,VIP,199000
11437,2020-12-07,91340,VIP,199000
11470,2020-12-08,91656,VIP,159000
11274,2020-12-04,68303,VIP,599000
11276,2020-12-04,87419,VIP,159000
11288,2020-12-04,85312,VIP,199000
11280,2020-12-04,89863,VIP,199000
11308,2020-12-05,89138,VIP,159000
11283,2020-12-04,51523,VIP,199000
11286,2020-12-04,89146,VIP,159000
11420,2020-12-07,91117,VIP,159000
11292,2020-12-04,84467,VIP,199000
11316,2020-12-05,90114,VIP,199000
11300,2020-12-05,76717,VIP,599000
11302,2020-12-05,51702,VIP,199000
11310,2020-12-05,90015,VIP,199000
11303,2020-12-05,84626,VIP,599000
11304,2020-12-05,46824,VIP,199000
11318,2020-12-05,47931,VIP,199000
11306,2020-12-05,90020,VIP,199000
11328,2020-12-05,84833,VIP,199000
11427,2020-12-07,52376,VIP,199000
11313,2020-12-05,46817,VIP,280000
11429,2020-12-07,91198,VIP,159000
11377,2020-12-06,46827,VIP,199000
11445,2020-12-07,90715,VIP,276000
11387,2020-12-06,50566,VIP,199000
11332,2020-12-05,83233,VIP,199000
11320,2020-12-05,87877,VIP,199000
11342,2020-12-05,89646,VIP,159000
11325,2020-12-05,46458,VIP,199000
11379,2020-12-06,90663,VIP,199000
11403,2020-12-06,47308,VIP,199000
11396,2020-12-06,90897,VIP,199000
11333,2020-12-05,82029,VIP,599000
11363,2020-12-06,83583,VIP,199000
11380,2020-12-06,87237,VIP,599000
11340,2020-12-05,90356,VIP,199000
11344,2020-12-05,90392,VIP,199000
11431,2020-12-07,88525,VIP,199000
11447,2020-12-07,90832,VIP,280000
11364,2020-12-06,52298,VIP,199000
11370,2020-12-06,60013,VIP,199000
11345,2020-12-05,86070,VIP,499000
11418,2020-12-07,91108,VIP,199000
11390,2020-12-06,46069,VIP,199000
11392,2020-12-06,90562,VIP,199000
11416,2020-12-07,90636,VIP,159000
11349,2020-12-06,90424,VIP,345000
11355,2020-12-06,51857,VIP,199000
11393,2020-12-06,88214,VIP,420000
11361,2020-12-06,90504,VIP,199000
11398,2020-12-06,48261,VIP,199000
11414,2020-12-07,48941,VIP,599000
11365,2020-12-06,86985,VIP,499000
11422,2020-12-07,89538,VIP,159000
11366,2020-12-06,90553,VIP,420000
11375,2020-12-06,49090,VIP,199000
11432,2020-12-07,50055,VIP,159000
11433,2020-12-07,87523,VIP,599000
11389,2020-12-06,84721,VIP,499000
11400,2020-12-06,87941,VIP,199000
11480,2020-12-08,91476,VIP,199000
11424,2020-12-07,53462,VIP,199000
11435,2020-12-07,85969,VIP,199000
11455,2020-12-07,91481,VIP,199000
11457,2020-12-07,91525,VIP,345000
11463,2020-12-07,61157,VIP,199000
11459,2020-12-07,90391,VIP,159000
11467,2020-12-07,91582,VIP,199000
11461,2020-12-07,47240,VIP,199000
11468,2020-12-07,52827,VIP,199000
11465,2020-12-07,91252,VIP,199000
11483,2020-12-08,73844,VIP,199000
11508,2020-12-08,92047,VIP,345000
11487,2020-12-08,66523,VIP,599000
11511,2020-12-08,92121,VIP,159000
11489,2020-12-08,91867,VIP,199000
11504,2020-12-08,80262,VIP,745000
11491,2020-12-08,91041,VIP,199000
11493,2020-12-08,91891,VIP,199000
11494,2020-12-08,64654,VIP,599000
11509,2020-12-08,50558,VIP,420000
11515,2020-12-08,56283,VIP,199000
11500,2020-12-08,49933,VIP,199000
11501,2020-12-08,87288,VIP,499000
11516,2020-12-09,53009,VIP,159000
11520,2020-12-09,92364,VIP,199000
11506,2020-12-08,88299,VIP,599000
11523,2020-12-09,62330,VIP,199000
11532,2020-12-09,92353,VIP,159000
11524,2020-12-09,52130,VIP,159000
11536,2020-12-09,55882,VIP,599000
11541,2020-12-09,92517,VIP,199000
11563,2020-12-09,50950,VIP,199000
11533,2020-12-09,50281,VIP,159000
11544,2020-12-09,53322,VIP,199000
11538,2020-12-09,89727,VIP,199000
11545,2020-12-09,88676,VIP,599000
11539,2020-12-09,89807,VIP,280000
11550,2020-12-09,62708,VIP,199000
11552,2020-12-09,74994,VIP,599000
11558,2020-12-09,89835,VIP,199000
11561,2020-12-09,50823,VIP,199000
11569,2020-12-10,90705,VIP,199000
11565,2020-12-09,90381,VIP,199000
11571,2020-12-10,88249,VIP,199000
11596,2020-12-10,92964,VIP,199000
11573,2020-12-10,92818,VIP,199000
11642,2020-12-11,68536,VIP,599000
11574,2020-12-10,87657,VIP,499000
11576,2020-12-10,88402,VIP,499000
11579,2020-12-10,50090,VIP,199000
11581,2020-12-10,92906,VIP,199000
11583,2020-12-10,82894,VIP,199000
11655,2020-12-11,93450,VIP,199000
11587,2020-12-10,92953,VIP,199000
11692,2020-12-11,93851,VIP,199000
11694,2020-12-11,86785,VIP,599000
11619,2020-12-10,88382,VIP,499000
11712,2020-12-12,74110,VIP,599000
11604,2020-12-10,93019,VIP,199000
11682,2020-12-11,93635,VIP,199000
11607,2020-12-10,88993,VIP,599000
11608,2020-12-10,93073,VIP,280000
11614,2020-12-10,83380,VIP,199000
11610,2020-12-10,91775,VIP,159000
11640,2020-12-10,85340,VIP,345000
11616,2020-12-10,92606,VIP,159000
11656,2020-12-11,49610,VIP,199000
11677,2020-12-11,93711,VIP,199000
11693,2020-12-11,50465,VIP,199000
11688,2020-12-11,87278,VIP,280000
11624,2020-12-10,93088,VIP,199000
11618,2020-12-10,90371,VIP,199000
11622,2020-12-10,89156,VIP,599000
11636,2020-12-10,93327,VIP,199000
11713,2020-12-12,46284,VIP,199000
11648,2020-12-11,73319,VIP,159000
7418,2020-09-02,48894,VIP,920000
11698,2020-12-12,89121,VIP,499000
7740,2020-09-10,51301,VIP,920000
11709,2020-12-12,94030,VIP,199000
9072,2020-10-13,43351,VIP,920000
11717,2020-12-12,89594,VIP,599000
11632,2020-12-10,92207,VIP,159000
9374,2020-10-22,61732,VIP,920000
11638,2020-12-10,89567,VIP,199000
11666,2020-12-11,92701,VIP,159000
11643,2020-12-11,84892,VIP,499000
11650,2020-12-11,93389,VIP,159000
11699,2020-12-12,50621,VIP,199000
11651,2020-12-11,91349,VIP,420000
11728,2020-12-12,87809,VIP,499000
11716,2020-12-12,90396,VIP,499000
11658,2020-12-11,93509,VIP,199000
11673,2020-12-11,88456,VIP,499000
11680,2020-12-11,50628,VIP,199000
11734,2020-12-12,91883,VIP,159000
11697,2020-12-12,87768,VIP,599000
11738,2020-12-12,93554,VIP,159000
11727,2020-12-12,91695,VIP,199000
11742,2020-12-12,94396,VIP,199000
11746,2020-12-12,94529,VIP,199000
11757,2020-12-13,94584,VIP,199000
11749,2020-12-13,88914,VIP,499000
11765,2020-12-13,51382,VIP,599000
11760,2020-12-13,90074,VIP,599000
11762,2020-12-13,93555,VIP,159000
11769,2020-12-13,51586,VIP,199000
11763,2020-12-13,83208,VIP,599000
11770,2020-12-13,89489,VIP,499000
11764,2020-12-13,88108,VIP,599000
11771,2020-12-13,86962,VIP,599000
11774,2020-12-13,94809,VIP,199000
11793,2020-12-13,91839,VIP,199000
11781,2020-12-13,90972,VIP,199000
11827,2020-12-13,94107,VIP,599000
11777,2020-12-13,94816,VIP,199000
11785,2020-12-13,86936,VIP,920000
11783,2020-12-13,94603,VIP,159000
11789,2020-12-13,80097,VIP,199000
11801,2020-12-13,95030,VIP,199000
11797,2020-12-13,53852,VIP,199000
11796,2020-12-13,94919,VIP,199000
9718,2020-10-31,41984,VIP,276000
10577,2020-11-21,46733,VIP,345000
11806,2020-12-13,95164,VIP,199000
11314,2020-12-05,83730,VIP,745000
11808,2020-12-13,95186,VIP,199000
11799,2020-12-13,84181,VIP,199000
11822,2020-12-13,94692,VIP,199000
11812,2020-12-13,92694,VIP,159000
11814,2020-12-13,95193,VIP,199000
11830,2020-12-13,94705,VIP,199000
11816,2020-12-13,95203,VIP,159000
11817,2020-12-13,53779,VIP,199000
11834,2020-12-13,88827,VIP,199000
11819,2020-12-13,88312,VIP,199000
11842,2020-12-14,90531,VIP,499000
11823,2020-12-13,94812,VIP,420000
11824,2020-12-13,54544,VIP,199000
11825,2020-12-13,53236,VIP,199000
11845,2020-12-14,53280,VIP,199000
11848,2020-12-14,95520,VIP,345000
11863,2020-12-14,93253,VIP,199000
11850,2020-12-14,91013,VIP,599000
11856,2020-12-14,86337,VIP,599000
11865,2020-12-14,92935,VIP,199000
11861,2020-12-14,46712,VIP,199000
11867,2020-12-14,90571,VIP,599000
11868,2020-12-14,50238,VIP,159000
11890,2020-12-14,75551,VIP,199000
11877,2020-12-14,61321,VIP,420000
11878,2020-12-14,42460,VIP,199000
11880,2020-12-14,53249,VIP,199000
11882,2020-12-14,92433,VIP,199000
11928,2020-12-15,51616,VIP,599000
11973,2020-12-15,92753,VIP,199000
11901,2020-12-15,54104,VIP,199000
11919,2020-12-15,96317,VIP,159000
11906,2020-12-15,88906,VIP,199000
11907,2020-12-15,91690,VIP,599000
11986,2020-12-16,94024,VIP,159000
11930,2020-12-15,96408,VIP,199000
11971,2020-12-15,71972,VIP,420000
11909,2020-12-15,91156,VIP,499000
11911,2020-12-15,54804,VIP,345000
11913,2020-12-15,89532,VIP,599000
11917,2020-12-15,96326,VIP,199000
11923,2020-12-15,93344,VIP,199000
11927,2020-12-15,96361,VIP,199000
12607,2020-12-25,84256,VIP,920000
12823,2020-12-28,97822,VIP,920000
11941,2020-12-15,91287,VIP,199000
11974,2020-12-15,87464,VIP,499000
11976,2020-12-15,96768,VIP,199000
12016,2020-12-16,94250,VIP,199000
11955,2020-12-15,85851,VIP,199000
12045,2020-12-16,92326,VIP,199000
12056,2020-12-17,94545,VIP,199000
11968,2020-12-15,66893,VIP,199000
12057,2020-12-17,54497,VIP,199000
12060,2020-12-17,91188,VIP,499000
11980,2020-12-15,86606,VIP,199000
12101,2020-12-17,98102,VIP,159000
11982,2020-12-15,48847,VIP,199000
11990,2020-12-16,94587,VIP,276000
11984,2020-12-15,94317,VIP,159000
11992,2020-12-16,94568,VIP,159000
11994,2020-12-16,54839,VIP,199000
12004,2020-12-16,97018,VIP,199000
11995,2020-12-16,51201,VIP,599000
11997,2020-12-16,93929,VIP,199000
11999,2020-12-16,96418,VIP,199000
12002,2020-12-16,48428,VIP,199000
12008,2020-12-16,86795,VIP,199000
12027,2020-12-16,94655,VIP,159000
12025,2020-12-16,54916,VIP,199000
12034,2020-12-16,91346,VIP,599000
12037,2020-12-16,97342,VIP,345000
12031,2020-12-16,97270,VIP,345000
12039,2020-12-16,91713,VIP,199000
12043,2020-12-16,92783,VIP,199000
12053,2020-12-17,97646,VIP,159000
12048,2020-12-16,89583,VIP,599000
12059,2020-12-17,97699,VIP,345000
12049,2020-12-17,90348,VIP,599000
12062,2020-12-17,94022,VIP,199000
12066,2020-12-17,97778,VIP,199000
12064,2020-12-17,85589,VIP,499000
12071,2020-12-17,97807,VIP,280000
12084,2020-12-17,87032,VIP,599000
12076,2020-12-17,51316,VIP,599000
12102,2020-12-17,47287,VIP,199000
12135,2020-12-18,96984,VIP,159000
12091,2020-12-17,79234,VIP,280000
12092,2020-12-17,84313,VIP,599000
12160,2020-12-18,98554,VIP,159000
12097,2020-12-17,80116,VIP,599000
12090,2020-12-17,96042,VIP,199000
12095,2020-12-17,94583,VIP,199000
12104,2020-12-17,91126,VIP,199000
12099,2020-12-17,98058,VIP,199000
12107,2020-12-17,92625,VIP,599000
12141,2020-12-18,98469,VIP,199000
12117,2020-12-17,97154,VIP,199000
12155,2020-12-18,93701,VIP,599000
12207,2020-12-18,60867,VIP,420000
12197,2020-12-18,98036,VIP,159000
12111,2020-12-17,95396,VIP,199000
12139,2020-12-18,84184,VIP,199000
12115,2020-12-17,97014,VIP,159000
12171,2020-12-18,55830,VIP,199000
12132,2020-12-18,53510,VIP,199000
12120,2020-12-18,92185,VIP,599000
12123,2020-12-18,98381,VIP,199000
12133,2020-12-18,53000,VIP,199000
12124,2020-12-18,87144,VIP,499000
12156,2020-12-18,52915,VIP,199000
12215,2020-12-18,95491,VIP,199000
12157,2020-12-18,91731,VIP,599000
12162,2020-12-18,90427,VIP,199000
12168,2020-12-18,98526,VIP,199000
12193,2020-12-18,50229,VIP,199000
12177,2020-12-18,96360,VIP,199000
12187,2020-12-18,98757,VIP,199000
12175,2020-12-18,97765,VIP,199000
12222,2020-12-19,51256,VIP,599000
12247,2020-12-19,99315,VIP,199000
12210,2020-12-18,55224,VIP,159000
12253,2020-12-19,54393,VIP,199000
12226,2020-12-19,74645,VIP,345000
12228,2020-12-19,99060,VIP,199000
12231,2020-12-19,46149,VIP,199000
12255,2020-12-19,98618,VIP,159000
12233,2020-12-19,88100,VIP,599000
12262,2020-12-19,96298,VIP,199000
12235,2020-12-19,93658,VIP,599000
12264,2020-12-19,93378,VIP,199000
12265,2020-12-19,93486,VIP,599000
12237,2020-12-19,94546,VIP,199000
12267,2020-12-19,98819,VIP,159000
12238,2020-12-19,97922,VIP,420000
12269,2020-12-19,95902,VIP,199000
12270,2020-12-20,56043,VIP,199000
12240,2020-12-19,99150,VIP,159000
12274,2020-12-20,99668,VIP,199000
12276,2020-12-20,87942,VIP,199000
12296,2020-12-20,99838,VIP,159000
12277,2020-12-20,92542,VIP,599000
12278,2020-12-20,94774,VIP,599000
12366,2020-12-21,100678,VIP,199000
12281,2020-12-20,87436,VIP,599000
12288,2020-12-20,83954,VIP,599000
12283,2020-12-20,50157,VIP,599000
12292,2020-12-20,52693,VIP,199000
12291,2020-12-20,99728,VIP,280000
12320,2020-12-20,54575,VIP,199000
12322,2020-12-21,56269,VIP,199000
12345,2020-12-21,53965,VIP,199000
12294,2020-12-20,99539,VIP,199000
12301,2020-12-20,93524,VIP,199000
12303,2020-12-20,100017,VIP,159000
12306,2020-12-20,45639,VIP,599000
12329,2020-12-21,55391,VIP,159000
12309,2020-12-20,94251,VIP,499000
12331,2020-12-21,94862,VIP,199000
12312,2020-12-20,52502,VIP,159000
12334,2020-12-21,92341,VIP,599000
12335,2020-12-21,95413,VIP,599000
12339,2020-12-21,70153,VIP,199000
12315,2020-12-20,93724,VIP,599000
12360,2020-12-21,86968,VIP,599000
12317,2020-12-20,60727,VIP,199000
12319,2020-12-20,94846,VIP,199000
12341,2020-12-21,92363,VIP,199000
12371,2020-12-21,92897,VIP,499000
12347,2020-12-21,100523,VIP,199000
12349,2020-12-21,97144,VIP,199000
12373,2020-12-21,100819,VIP,199000
12350,2020-12-21,89062,VIP,599000
12352,2020-12-21,98876,VIP,159000
12375,2020-12-21,87921,VIP,599000
12354,2020-12-21,97719,VIP,199000
12379,2020-12-21,100841,VIP,199000
12369,2020-12-21,56794,VIP,199000
12381,2020-12-21,56132,VIP,199000
12382,2020-12-21,50141,VIP,199000
12385,2020-12-21,100930,VIP,199000
12387,2020-12-21,100739,VIP,199000
12407,2020-12-22,84818,VIP,599000
12389,2020-12-22,100278,VIP,159000
12430,2020-12-22,101206,VIP,199000
12391,2020-12-22,100943,VIP,199000
12393,2020-12-22,100992,VIP,159000
12478,2020-12-23,46606,VIP,199000
12397,2020-12-22,93665,VIP,599000
12409,2020-12-22,101094,VIP,199000
12398,2020-12-22,54711,VIP,159000
12403,2020-12-22,93903,VIP,499000
12418,2020-12-22,100160,VIP,199000
12472,2020-12-22,54853,VIP,199000
12413,2020-12-22,101108,VIP,199000
12421,2020-12-22,56736,VIP,199000
12415,2020-12-22,87425,VIP,199000
12444,2020-12-22,87298,VIP,420000
12416,2020-12-22,94790,VIP,499000
12428,2020-12-22,69335,VIP,199000
12424,2020-12-22,94356,VIP,499000
12476,2020-12-22,79071,VIP,199000
12481,2020-12-23,96440,VIP,599000
12462,2020-12-22,73631,VIP,499000
12446,2020-12-22,56799,VIP,199000
12465,2020-12-22,43945,VIP,345000
12450,2020-12-22,101315,VIP,199000
12451,2020-12-22,93173,VIP,499000
12496,2020-12-23,97788,VIP,199000
12453,2020-12-22,99959,VIP,199000
12455,2020-12-22,101359,VIP,199000
12459,2020-12-22,95827,VIP,199000
12505,2020-12-23,101870,VIP,159000
12461,2020-12-22,98716,VIP,199000
12486,2020-12-23,89163,VIP,199000
12468,2020-12-22,89743,VIP,199000
12469,2020-12-22,91012,VIP,599000
12490,2020-12-23,92858,VIP,499000
12480,2020-12-23,101125,VIP,159000
12492,2020-12-23,101721,VIP,199000
12508,2020-12-23,54980,VIP,599000
12519,2020-12-23,99481,VIP,276000
12551,2020-12-24,97254,VIP,499000
12535,2020-12-24,94508,VIP,599000
12498,2020-12-23,101530,VIP,199000
12499,2020-12-23,101492,VIP,280000
12540,2020-12-24,102387,VIP,199000
12501,2020-12-23,100412,VIP,159000
12542,2020-12-24,97020,VIP,199000
12503,2020-12-23,94258,VIP,199000
12554,2020-12-24,58922,VIP,599000
12507,2020-12-23,91386,VIP,345000
12544,2020-12-24,92395,VIP,599000
12510,2020-12-23,97167,VIP,599000
12514,2020-12-23,99308,VIP,420000
12549,2020-12-24,93986,VIP,599000
12515,2020-12-23,95071,VIP,599000
12522,2020-12-23,53826,VIP,499000
12560,2020-12-24,97739,VIP,199000
12538,2020-12-24,93525,VIP,599000
12577,2020-12-24,101057,VIP,159000
12563,2020-12-24,96520,VIP,199000
12581,2020-12-24,100561,VIP,199000
12564,2020-12-24,102584,VIP,280000
12584,2020-12-24,102675,VIP,199000
12568,2020-12-24,101320,VIP,420000
12586,2020-12-24,101680,VIP,199000
12570,2020-12-24,97222,VIP,199000
12588,2020-12-24,102813,VIP,199000
12575,2020-12-24,67829,VIP,199000
12592,2020-12-24,82357,VIP,199000
12594,2020-12-24,98308,VIP,199000
12598,2020-12-24,55353,VIP,199000
12597,2020-12-24,93041,VIP,199000
12603,2020-12-25,97655,VIP,599000
12601,2020-12-25,56980,VIP,345000
12637,2020-12-25,46034,VIP,420000
12610,2020-12-25,57639,VIP,199000
12655,2020-12-25,85547,VIP,499000
12710,2020-12-26,101558,VIP,199000
12727,2020-12-26,103791,VIP,199000
12636,2020-12-25,103174,VIP,420000
12613,2020-12-25,101326,VIP,159000
12618,2020-12-25,100461,VIP,199000
12622,2020-12-25,103141,VIP,199000
12625,2020-12-25,97789,VIP,499000
12631,2020-12-25,65250,VIP,499000
12639,2020-12-25,94827,VIP,599000
12643,2020-12-25,103292,VIP,159000
12659,2020-12-25,103476,VIP,199000
12647,2020-12-25,88714,VIP,199000
12661,2020-12-25,103460,VIP,199000
12648,2020-12-25,96864,VIP,499000
12651,2020-12-25,75525,VIP,599000
12654,2020-12-25,94975,VIP,199000
12658,2020-12-25,103476,VIP,199000
12667,2020-12-25,55918,VIP,199000
12688,2020-12-26,99059,VIP,599000
12682,2020-12-25,101953,VIP,159000
12693,2020-12-26,98204,VIP,499000
12687,2020-12-26,96237,VIP,499000
12692,2020-12-26,101099,VIP,199000
12697,2020-12-26,98488,VIP,599000
12712,2020-12-26,97855,VIP,499000
12714,2020-12-26,103321,VIP,199000
12717,2020-12-26,61044,VIP,420000
12695,2020-12-26,103382,VIP,199000
12725,2020-12-26,50564,VIP,599000
12701,2020-12-26,101199,VIP,159000
12728,2020-12-26,96379,VIP,599000
12703,2020-12-26,103669,VIP,276000
12731,2020-12-26,103702,VIP,199000
12705,2020-12-26,102073,VIP,159000
12733,2020-12-26,98998,VIP,599000
12707,2020-12-26,96423,VIP,599000
12737,2020-12-26,99238,VIP,199000
12711,2020-12-26,46118,VIP,420000
12739,2020-12-26,46075,VIP,199000
12811,2020-12-28,96299,VIP,199000
12721,2020-12-26,97978,VIP,199000
12761,2020-12-27,97819,VIP,420000
12763,2020-12-27,104534,VIP,159000
12741,2020-12-26,104267,VIP,199000
12764,2020-12-27,95813,VIP,599000
12765,2020-12-27,58484,VIP,199000
12749,2020-12-27,78854,VIP,599000
12767,2020-12-27,101685,VIP,199000
12769,2020-12-27,92823,VIP,345000
12751,2020-12-27,102973,VIP,199000
12752,2020-12-27,46108,VIP,199000
12754,2020-12-27,89844,VIP,599000
12773,2020-12-27,100158,VIP,499000
12756,2020-12-27,104486,VIP,159000
12775,2020-12-27,84415,VIP,199000
12758,2020-12-27,104497,VIP,199000
12778,2020-12-27,96495,VIP,499000
12828,2020-12-28,68709,VIP,599000
12795,2020-12-27,47201,VIP,199000
12780,2020-12-27,104753,VIP,199000
12781,2020-12-27,90750,VIP,499000
12797,2020-12-27,102923,VIP,199000
12782,2020-12-27,57334,VIP,199000
12784,2020-12-27,104543,VIP,159000
12799,2020-12-27,104917,VIP,199000
12785,2020-12-27,52471,VIP,599000
12801,2020-12-27,84090,VIP,199000
12787,2020-12-27,45475,VIP,599000
12791,2020-12-27,96058,VIP,159000
12812,2020-12-28,99785,VIP,599000
12803,2020-12-28,99117,VIP,199000
12804,2020-12-28,98585,VIP,499000
12816,2020-12-28,76378,VIP,599000
12806,2020-12-28,104390,VIP,199000
12807,2020-12-28,50565,VIP,599000
12817,2020-12-28,57059,VIP,199000
12809,2020-12-28,66457,VIP,199000
12819,2020-12-28,104695,VIP,159000
12821,2020-12-28,105083,VIP,199000
12835,2020-12-28,102128,VIP,159000
12822,2020-12-28,83620,VIP,599000
12825,2020-12-28,101850,VIP,199000
12848,2020-12-28,76596,VIP,599000
12826,2020-12-28,47805,VIP,159000
12837,2020-12-28,100443,VIP,599000
12830,2020-12-28,103207,VIP,159000
12832,2020-12-28,103754,VIP,159000
12855,2020-12-28,99831,VIP,499000
12839,2020-12-28,56910,VIP,199000
12856,2020-12-28,53292,VIP,159000
12840,2020-12-28,90157,VIP,599000
12859,2020-12-28,104931,VIP,199000
12841,2020-12-28,55609,VIP,199000
12842,2020-12-28,58228,VIP,159000
12844,2020-12-28,83035,VIP,199000
12860,2020-12-28,95676,VIP,599000
12847,2020-12-28,94352,VIP,199000
12864,2020-12-28,45480,VIP,199000
12850,2020-12-28,105331,VIP,559000
12880,2020-12-29,105516,VIP,199000
12854,2020-12-28,105483,VIP,199000
12883,2020-12-29,99140,VIP,499000
12867,2020-12-29,102842,VIP,199000
12871,2020-12-29,56140,VIP,199000
12865,2020-12-29,100384,VIP,599000
12876,2020-12-29,103425,VIP,199000
12882,2020-12-29,48864,VIP,199000
12884,2020-12-29,101045,VIP,599000
12870,2020-12-29,95265,VIP,199000
12868,2020-12-29,96378,VIP,499000
12878,2020-12-29,101848,VIP,199000
12886,2020-12-29,98873,VIP,499000
12888,2020-12-29,105759,VIP,199000
12910,2020-12-29,105997,VIP,199000
12890,2020-12-29,104511,VIP,159000
12894,2020-12-29,88754,VIP,199000
12912,2020-12-29,103622,VIP,159000
12913,2020-12-29,101008,VIP,499000
12918,2020-12-29,97903,VIP,499000
12919,2020-12-29,58191,VIP,199000
12896,2020-12-29,103330,VIP,199000
12922,2020-12-30,106128,VIP,199000
12898,2020-12-29,58131,VIP,199000
12924,2020-12-30,106119,VIP,199000
12901,2020-12-29,95555,VIP,199000
12926,2020-12-30,106140,VIP,159000
12906,2020-12-29,105832,VIP,159000
12930,2020-12-30,106151,VIP,159000
12932,2020-12-30,106180,VIP,199000
12942,2020-12-30,106247,VIP,199000
12933,2020-12-30,98032,VIP,599000
12943,2020-12-30,59329,VIP,199000
12935,2020-12-30,76342,VIP,199000
12964,2020-12-30,56925,VIP,159000
12936,2020-12-30,71996,VIP,420000
12993,2020-12-31,58519,VIP,199000
12937,2020-12-30,59322,VIP,199000
12948,2020-12-30,90265,VIP,420000
12940,2020-12-30,105540,VIP,159000
12997,2020-12-31,93528,VIP,199000
12950,2020-12-30,100618,VIP,599000
12949,2020-12-30,106309,VIP,159000
12971,2020-12-30,94418,VIP,199000
12951,2020-12-30,100032,VIP,499000
12952,2020-12-30,51649,VIP,199000
13012,2020-12-31,106960,VIP,159000
12961,2020-12-30,98620,VIP,199000
12965,2020-12-30,104406,VIP,420000
13019,2020-12-31,59987,VIP,199000
13023,2020-12-31,90510,VIP,599000
12966,2020-12-30,55420,VIP,199000
13034,2020-12-31,104700,VIP,199000
12967,2020-12-30,99290,VIP,499000
12977,2020-12-30,76811,VIP,199000
12969,2020-12-30,82538,VIP,599000
12973,2020-12-30,88358,VIP,199000
12983,2020-12-30,105148,VIP,159000
12974,2020-12-30,101308,VIP,599000
13007,2020-12-31,102537,VIP,599000
12985,2020-12-31,106732,VIP,199000
12988,2020-12-31,106773,VIP,199000
12990,2020-12-31,100173,VIP,199000
13006,2020-12-31,101442,VIP,499000
12999,2020-12-31,102175,VIP,199000
13024,2020-12-31,106971,VIP,159000
13018,2020-12-31,106974,VIP,199000
13037,2020-12-31,99780,VIP,599000
13030,2020-12-31,97266,VIP,599000
13042,2020-12-31,42457,VIP,199000
13015,2020-12-31,103893,VIP,420000
13011,2020-12-31,104878,VIP,199000
13016,2020-12-31,106981,VIP,159000
13029,2020-12-31,106406,VIP,199000
13027,2020-12-31,102442,VIP,599000
13038,2020-12-31,98510,VIP,499000
13032,2020-12-31,106480,VIP,159000
13040,2020-12-31,65210,VIP,159000
